source_database	source_version	evidence_role	namespace	raw_identifier	mapping_query_id	isoform_specific	occurrence_count	all_uniprot_targets	reviewed_human_targets	resolved_accession	resolution_status	resolution_reason
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000139697	ENSG00000139697	false	2	A0ACI8TRI5;A0ACI8TRK9;A0ACI8TRZ0;A0ACI8TSC4;A3KN83	A3KN83	A3KN83	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000139890	ENSG00000139890	false	5	A0ACI8SI11;Q8IYK8	Q8IYK8	Q8IYK8	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000139988	ENSG00000139988	false	2	Q96NR8	Q96NR8	Q96NR8	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000140374	ENSG00000140374	false	3	A0A8I5KSA0;A0A8I5KT03;A0A8I5KU27;A0A8I5KUF3;A0A8I5KUR2;A0A8I5KVC9;A0A8I5KVL5;A0A8I5KWN3;A0A8I5KYH4;A0A8I5KYP7;A0ACI8QU22;A0ACI8RSI4;A0ACI8S646;A0ACI8SGI2;A0ACI8TBN0;H0YK49;H0YKF0;H0YL83;H0YLU7;H0YM12;H0YMU8;H3BV91;J3KN60;P13804	P13804	P13804	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000140505	ENSG00000140505	false	1	A0ACI8PPN5;A0ACI8PRW8;A0ACI8PS59;A0ACI8RNS6;A0ACI8RWM5;P05177	P05177	P05177	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000140525	ENSG00000140525	false	2	A0A6Q8PGF4;A0A6Q8PH09;A0A8Q3SIW9;A0A8Q3SIZ6;A0ACI8Q6V0;A0ACI8RJZ8;A0ACI8U3I8;A0ACI8U3J2;A0ACI8U3J5;A0ACI8U3L1;A0ACI8U3Q2;A0ACI8U4C4;A0ACI8U4F0;A0ACI8U5Z7;A0ACI8U6H5;A0ACI8U6M7;A0ACI8U6Q8;A0ACI8U6S6;F8W7R3;H3BMG4;H3BN35;H3BP78;H3BQE2;H3BS60;H3BT54;Q9NVI1	Q9NVI1	Q9NVI1	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000141012	ENSG00000141012	false	4	A0ACI8QBK4;A0ACI8QW92;A0ACI8TF04;A0ACI8UMT9;H3BMP8;H3BNU2;H3BP66;H3BSU9;H3BV24;P34059	P34059	P34059	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000141179	ENSG00000141179	false	3	I3L2M9;I3L3H0;I3L4Z8;J3QT99;Q9UKL6	Q9UKL6	Q9UKL6	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000141279	ENSG00000141279	false	2	A0A7I2V389;A0A7I2V3D7;A0A7I2V3W8;A0A7I2V5D4;A0A7I2V5M8;A0A7I2V604;A0A7I2YQS3;A0A8V8TQ95;A0ACI8T4W9;A0ACI8VSG5;E9PI82;E9PJF9;E9PJY4;E9PLK3;E9PP11;E9PPD4;E9PPZ2;H0YCQ5;H0YDG0;P55786	P55786	P55786	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000141499	ENSG00000141499	false	4	A0A8V8TM44;A0A8V8TM47;A0A8V8TM74;A0A8V8TMM9;A0A8V8TNM2;A0A8V8TNY4;A0ACI8PLL5;A0ACI8S272;A0ACI8TN20;A0ACI8TN24;E9PMG4;E9PMR3;K7EJ50;Q9BUR4	Q9BUR4	Q9BUR4	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000141506	ENSG00000141506	false	3	A0ACI8TUQ5;J3KRE9;J3KSW1;J3KT66;Q8WYR1;X6R3K3	Q8WYR1	Q8WYR1	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000142544	ENSG00000142544	false	3	Q7Z7A3	Q7Z7A3	Q7Z7A3	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000142546	ENSG00000142546	false	5	A0A075B6F9;A0A075B797;A0ACI8PXF6;M0QX85;M0R1K2;M0R1T7;M0R3B2;Q9Y314	Q9Y314	Q9Y314	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000142694	ENSG00000142694	false	1	Q9NVM1	Q9NVM1	Q9NVM1	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000142765	ENSG00000142765	false	2	A0A087X1N4;A0ACI8QQI6;A0ACI8RIR0;A0ACI8VR67;A0ACI8VR68;A0ACI8VRA1;Q5SSC6;Q8IYJ3	Q8IYJ3	Q8IYJ3	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000142892	ENSG00000142892	false	1	A0ACI8PCP3;A0ACI8PPK4;A0ACI8QH87;A0ACI8QHX0;A0ACI8R099;A0ACI8RJE3;A0ACI8RTR7;A0ACI8SLG9;A0ACI8SLH4;A0ACI8SLK6;A0ACI8UPC2;A6NEM5;B1AK81;Q92643;S4R3M5	Q92643	Q92643	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000142973	ENSG00000142973	false	2	A0ACI8Q8Y6;A0ACI8Q8Y8;A0ACI8QAT7;A0ACI8QDD6;A0ACI8S2K1;A0ACI8U3S5;A0ACI8U3T1;A0ACI8U3T7;A0ACI8U3V6;A0ACI8U3Y8;A0ACI8U4K1;E9PL36;E9PML0;F5H1Q8;F5H5Q6;F6TRI2;P13584	P13584	P13584	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000143217	ENSG00000143217	false	3	A0ACI8RZS7;Q96NY8	Q96NY8	Q96NY8	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000143256	ENSG00000143256	false	6	A0ACI8PR62;A0ACI8SWQ8;A0ACI8SWV1;A0ACI8SWY0;Q9UHV9	Q9UHV9	Q9UHV9	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000143443	ENSG00000143443	false	2	Q9BUN1	Q9BUN1	Q9BUN1	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000143473	ENSG00000143473	false	3	A0A1W2PNI2;A0A1W2PP36;A0A1W2PP68;A0A1W2PPA2;A0A1W2PRD8;A0A1W2PRG6;A0A1W2PRV9;A0A1W2PRZ5;A0A1W2PS62;A0A1X7SBS6;A0ACI8RK27;O95259	O95259	O95259	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000143494	ENSG00000143494	false	3	A0ACI8SV81;A0ACI8SV96;A0ACI8SVA9;A0ACI8SVC8;A0ACI8SVF9;A0ACI8SVN8;C9JY36;Q86V25	Q86V25	Q86V25	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000143553	ENSG00000143553	false	2	A0ACI8SKA0;A0ACI8VNA6;O95295	O95295	O95295	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000143624	ENSG00000143624	false	6	A0A096LNW8;A0A096LPB9;A0ACI8RHE7;A0ACI8RKW6;A0ACI8SF57;A0ACI8TAQ0;A0ACI8UZ39;A0ACI8UZ41;A0ACI8UZ51;H0Y8Z1;Q68E01	Q68E01	Q68E01	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000143801	ENSG00000143801	false	6	A0A7I2V2W1;A0A7I2V355;A0A7I2V3R9;A0A7I2V3Y8;A0A7I2V4D0;A0A7I2V4T4;A0A7I2V4Y6;A0A7I2V551;A0A7I2V5L1;A0A7I2V5Q3;A0A7I2V5S6;A0A7I2V5Y0;A0A7I2YQG9;A0ACI8QSL1;A0ACI8RE62;A0ACI8U6T4;A0ACI8VHI0;B1AP22;E5RFW4;E5RG63;E5RHT1;E5RJM5;P49810	P49810	P49810	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000143839	ENSG00000143839	false	1	A0A1B0GUZ2;A0ACI8PFT6;P00797	P00797	P00797	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000143889	ENSG00000143889	false	3	B7WPG3;C9IYN3;C9JJZ7;H7BXH8;H7C464;Q8WVV9;V9GYK2	Q8WVV9	Q8WVV9	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000143924	ENSG00000143924	false	2	A0ACI8PG00;A0ACI8QN47;A0ACI8T2J9;A0ACI8T2K4;A0ACI8T2K5;A0ACI8T2T0;A0ACI8T2Y9;A0ACI8T303;A0ACI8T347;A0ACI8T363;A0ACI8T372;A0ACI8VCQ6;A0ACI8VEJ3;B5MBZ0;Q9HC35	Q9HC35	Q9HC35	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000144021	ENSG00000144021	false	3	A0ACI8QKE0;A0ACI8R4A7;A0ACI8RLS3;A0ACI8UHF7;A0ACI8UHH6;O76071	O76071	O76071	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000144152	ENSG00000144152	false	3	A0ACI8PI68;A0ACI8QEW2;A0ACI8QZW2;B8ZZC1;H0Y2N7;H7BZ65;Q53RD9	Q53RD9	Q53RD9	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000144488	ENSG00000144488	false	3	C9J6L8;Q6ZVH7	Q6ZVH7	Q6ZVH7	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000144591	ENSG00000144591	false	6	A0A087WUI8;A0A0U1RRC2;A0A804HID2;A0A804HIM4;A0A804HIN0;A0A804HIS0;A0A804HJC3;A0A804HKA4;A0A804HLB2;A0A804HLK2;A0ACI8S7F7;A0ACI8TJ20;A0ACI8TJN4;A0ACI8TJV7;A0ACI8TKG5;A0ACI8UKR4;A0ACI8UKS1;A0ACI8UKS2;A0ACI8UP88;A0ACI8UPE9;A0ACI8UQ41;C9J255;C9JAH0;F8WD54;Q96IJ6	Q96IJ6	Q96IJ6	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000144645	ENSG00000144645	false	2	A0A5F9ZH75;A0A8V8TM06;A0ACI8SJX9;A0ACI8SK09;A0ACI8V4J7;A0ACI8V4M0;H7C199;H7C487;Q9BXB5	Q9BXB5	Q9BXB5	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000144837	ENSG00000144837	false	3	A0ACI8PRA6;A0ACI8PT86;A0ACI8PTL9;A0ACI8PXD6;A0ACI8RQC3;G5E9W0;H7C4H1;Q53H76	Q53H76	Q53H76	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000144857	ENSG00000144857	false	5	A0ACI8RVU8;A0ACI8S373;A0ACI8S484;A0ACI8SGA5;A0ACI8SH51;A0ACI8V544;A0ACI8V5E2;A0ACI8V5M4;A0ACI8V785;A0ACI8V7A2;A0ACI8V7D4;C9J2L7;C9J7V2;C9J9M5;C9JZ38;F6UR31;H7C4U8;H7C5J2;Q9BWV1	Q9BWV1	Q9BWV1	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000144962	ENSG00000144962	false	3	A0A494BZR9;Q9BXB7	Q9BXB7	Q9BXB7	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000145287	ENSG00000145287	false	3	A0ABB0MVD5;A0ABB0MVE1;D6RA24;Q9NZF1	Q9NZF1	Q9NZF1	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000145358	ENSG00000145358	false	3	D6RD49;D6RJ99;Q96D03	Q96D03	Q96D03	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000145414	ENSG00000145414	false	3	A0ACI8PR19;D6RIB3;Q96HR8	Q96HR8	Q96HR8	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000145623	ENSG00000145623	false	3	A0ACI8RHF3;A0ACI8V4P6;H0Y8W9;H0Y9E3;H0YAD1;Q99650	Q99650	Q99650	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000145626	ENSG00000145626	false	3	A0ACI8RII5;A0ACI8RVN3;D6RHV6;E9PD17;F6S141;Q6NUS8	Q6NUS8	Q6NUS8	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000145832	ENSG00000145832	false	3	A0A3B3IRS1;A0A3B3IS12;A0ACI8PKA5;A0ACI8Q940;A0ACI8SYJ6;C9JM56;D6RFW8;J3KQI1;Q6ZT89	Q6ZT89	Q6ZT89	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000146066	ENSG00000146066	false	2	Q9BW72	Q9BW72	Q9BW72	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000146090	ENSG00000146090	false	2	J9JIG9;Q8N431	Q8N431	Q8N431	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000146221	ENSG00000146221	false	3	Q5JU00;Q5JU01	Q5JU00	Q5JU00	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000146453	ENSG00000146453	false	2	A0ACI8U8E8;Q8NA58;V9GYA0	Q8NA58	Q8NA58	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000146469	ENSG00000146469	false	2	A0ACI8QMR6;H0Y763;P01282	P01282	P01282	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000146701	ENSG00000146701	false	3	A0ACI8PI59;A0ACI8Q5A6;A0ACI8QPL0;A0ACI8R928;A0ACI8TJT2;A0ACI8TK77;A0ACI8TKA7;A0ACI8VSA5;G3XAL0;P40926;U3KQ63	P40926	P40926	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000146731	ENSG00000146731	false	3	A0ACI8R0B3;A0ACI8RFD3;A0ACI8RMK9;A0ACI8RS92;A0ACI8RZT2;A0ACI8S3W5;A0ACI8T706;A0ACI8T708;A0ACI8T714;A0ACI8T7V4;A0ACI8T7V7;A0ACI8T7X2;A0ACI8T7Y9;A0ACI8V7W5;A0ACI8V865;P40227	P40227	P40227	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000147140	ENSG00000147140	false	6	A0A7I2V447;A0A7I2V464;A0A7I2V4J2;A0A7I2V4K9;A0A7I2V4N2;A0A7I2V535;A0A7I2V5Y7;A0A7I2YQK8;A0A7P0MRW0;A0ACI8R504;A0ACI8RWK7;A0ACI8TVU1;A0ACI8V1Q3;A0ACI8V1R0;C9IZL7;C9J4X2;C9JJ13;C9JYS8;H7C367;Q15233	Q15233	Q15233	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000147257	ENSG00000147257	false	3	A0A8I5KUG1;A0A8I5KW36;A0A8I5KYY0;A0ACI8SII5;A0ACI8TAA9;A0ACI8TAD0;H0Y3U6;P51654	P51654	P51654	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000147571	ENSG00000147571	false	2	P06850	P06850	P06850	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000147679	ENSG00000147679	false	2	A0ACI8U2T2;E5RG01;E5RGP0;E5RH13;E5RIC4;E5RIM0;G3XAM4;Q9BRU9	Q9BRU9	Q9BRU9	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000147724	ENSG00000147724	false	3	E5RFQ7;E5RH68;J3QSR3;Q49AJ0	Q49AJ0	Q49AJ0	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000147862	ENSG00000147862	false	6	A0A0A0MRX8;A0A1B0GTC1;A0A1B0GU97;A0A1B0GVN4;A0A1B0GW37;A0A1B0GWB8;A0A1B0GWI9;A0A1B0GWJ4;A0A2R8Y7V8;A0ACI8PVA1;A0ACI8PWA7;A0ACI8Q0Z0;A0ACI8QAQ4;A0ACI8QJZ6;A0ACI8REE7;A0ACI8S5C1;A0ACI8V7C2;O00712;Q5VW26;Q5VW27;Q5VW30;Q5VW31;Q5W0Y9;U3KPY9;U3KQE8	O00712	O00712	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000147894	ENSG00000147894	false	2	A0A2R8Y5K2;A0A2R8Y5U5;A0A5F9ZHW7;A0ACI8VFG2;A0ACI8VHB2;Q96LT7	Q96LT7	Q96LT7	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000148344	ENSG00000148344	false	4	O14684	O14684	O14684	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000148935	ENSG00000148935	false	2	A0ACI8U4Y8;E9PM28;E9PQ37;E9PQ74;E9PRR5;O43903	O43903	O43903	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000148985	ENSG00000148985	false	7	A0A0A0MS75;A0ACI8PXS2;A0ACI8Q5D4;A0ACI8SVE1;A8MYS5;A8MZF5;E9PKT0;E9PQ19;E9PRZ2;F6R8M9;H0YCQ4;H0YDC6;H0YDJ5;H0YDQ4;H0YEE9;Q9UHJ9	Q9UHJ9	Q9UHJ9	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000149313	ENSG00000149313	false	2	A0ACI8RN62;A0ACI8TC77;A0ACI8TD53;E9PLW6;E9PNF3;Q9NRN7	Q9NRN7	Q9NRN7	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000149480	ENSG00000149480	false	3	O94776	O94776	O94776	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000149499	ENSG00000149499	false	2	A0ACI8PCG7;A0ACI8PCH0;A0ACI8PCQ9;A0ACI8PFZ6;A0ACI8PG71;A0ACI8PJJ3;A0ACI8PQR2;A0ACI8PT15;A0ACI8PYU9;A0ACI8Q0C7;A0ACI8Q7T9;A0ACI8QIZ2;A0ACI8QRM0;A0ACI8R9R2;A0ACI8RJB6;A0ACI8RR13;A0ACI8TI05;A0ACI8TI06;A0ACI8VAE4;A0ACI8VAF5;A0ACI8VAG9;A0ACI8VAH0;A0ACI8VAI1;B7WPE2;C9J6V3;E9PJV5;E9PSB4;G3V195;G3V1D0;H0Y3M3;H7C355;Q32P44	Q32P44	Q32P44	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000149541	ENSG00000149541	false	2	A0ACI8PX72;A0ACI8UTL1;A0ACI8UTY2;E9PNA1;E9PQ60;G3V150;O94766	O94766	O94766	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000149557	ENSG00000149557	false	2	A0ACI8PH34;A0ACI8QG98;A0ACI8QQ85;A0ACI8R2W6;A0ACI8R855;A0ACI8RIR4;A0ACI8RPZ3;A0ACI8RYE0;A0ACI8VB13;A0ACI8VFL6;A0ACI8VFQ3;A0ACI8VGS6;A0ACI8VGV5;A0ACI8VGV7;E9PNH2;J3KTR6;Q99689	Q99689	Q99689	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000149782	ENSG00000149782	false	2	A0ACI8Q623;A0ACI8QXP2;A0ACI8RGX7;A0ACI8RJ72;A0ACI8RNI7;A0ACI8S6X4;A0ACI8SAA2;A0ACI8T4I3;A0ACI8T4K6;Q01970	Q01970	Q01970	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000150455	ENSG00000150455	false	6	A0A8V8TPR1;A0ACI8PZC5;A0ACI8RCP7;F5H2K1;P58753	P58753	P58753	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000151388	ENSG00000151388	false	2	D6REX0;P58397	P58397	P58397	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000151632	ENSG00000151632	false	2	A0ACI8PJP8;A0ACI8PV39;A0ACI8R8A5;A0ACI8RMB3;A0ACI8V5Z3;F6Q7U0;P52895;S4R3P0	P52895	P52895	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000151650	ENSG00000151650	false	2	A0ACI8TG81;O95231	O95231	O95231	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000151689	ENSG00000151689	false	3	A0A1D5RMQ4;A0ACI8QTW1;A0ACI8RL25;A0ACI8RS86;A0ACI8S945;B8ZZF6;C9J128;C9J173;C9J2N5;C9J2Z6;E7ENF2;E7ET59;E7EUX4;P49441	P49441	P49441	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000151834	ENSG00000151834	false	6	A0A0A0MTM5;A0ACI8PGC3;A0ACI8V296;D6RAA9;D6RB77;D6RBK9;D6RBL7;D6RCS5;E9PBQ7;G5E9Z6;H0Y9V8;P47869	P47869	P47869	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000151923	ENSG00000151923	false	2	A0A087WX93;A0ACI8QSP2;A0ACI8RFH6;A0ACI8SF41;A0ACI8TZ41;A0ACI8TZ93;A0ACI8TZL6;A6NKZ9;E7ETC0;E7ETJ9;Q01085	Q01085	Q01085	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000152056	ENSG00000152056	false	1	A0A8V8TN69;A0A8V8TN74;A0A8V8TNP8;A0A8V8TPK7;A0A8V8TPZ3;A0ACI8SGU5;B8ZZZ1;C9JZK4;F8W8K9;G5E966;Q96PC3	Q96PC3	Q96PC3	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000152229	ENSG00000152229	false	6	A0ACI8R7U0;A0ACI8RS49;A0ACI8RVY7;A0ACI8S6I5;A0ACI8U876;Q9H939	Q9H939	Q9H939	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000152422	ENSG00000152422	false	1	Q13426	Q13426	Q13426	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000152475	ENSG00000152475	false	3	Q96EG3	Q96EG3	Q96EG3	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000152518	ENSG00000152518	false	2	A0ACI8TGE4;A0ACI8TGF5;A0ACI8UII8;P47974	P47974	P47974	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000152977	ENSG00000152977	false	2	H7C5D8;Q15915	Q15915	Q15915	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000153283	ENSG00000153283	false	2	A0ACI8PFD4;A0ACI8Q221;A0ACI8QB21;A0ACI8QMK2;A0ACI8QVQ2;A0ACI8RTR3;E9PEJ1;F6RDM0;F8WDV3;H7C4F0;P40200;U3KPT0	P40200	P40200	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000153303	ENSG00000153303	false	3	A0A2R8Y4L9;A0A2R8Y579;A0A2R8Y6M2;A0A2R8Y7X7;D6RB43;H0Y9A3;Q8N878	Q8N878	Q8N878	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000153339	ENSG00000153339	false	3	A0ACI8PIV3;A0ACI8QT25;A0ACI8RAE8;A0ACI8S026;A0ACI8T5Y6;J3KSL8;J3QQJ5;J3QQS5;J3QR00;J3QSA1;Q9Y2L5	Q9Y2L5	Q9Y2L5	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000153551	ENSG00000153551	false	3	A0ACI8Q7X2;A0ACI8R4F2;A0ACI8TIJ1;A0ACI8TIS4;F8WDZ3;H0YFU6;H0YGW1;Q96FZ5	Q96FZ5	Q96FZ5	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000153902	ENSG00000153902	false	2	A0ACI8PS39;A0ACI8QG79;A0ACI8S3E7;A8MVC2;K7ENQ0;Q8N135	Q8N135	Q8N135	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000153914	ENSG00000153914	false	1	A0A087WY03;A0ACI8Q1J6;A0ACI8RST8;A0ACI8TV19;A0ACI8TV33;A0ACI8TV57;A0ACI8VSX8;A0ACI8VT26;E5RFV3;E5RJ76;E5RK30;H0YC47;Q8WXA9	Q8WXA9	Q8WXA9	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000154079	ENSG00000154079	false	2	Q5VUM1	Q5VUM1	Q5VUM1	accepted	unique_reviewed_human_target
Luck2020	Nature_supplement_2020-04-08	negative_evidence	Ensembl	ENSG00000154719	ENSG00000154719	false	2	A0ACI8PYX8;A0ACI8S461;A0ACI8T9L7;A0ACI8TAA7;A0ACI8TAF3;A0ACI8TAK9;A0ACI8TAN2;A0ACI8TAT1;A0ACI8TAU7;A0ACI8UG82;A0ACI8UGU6;C9JG87;Q9NYK5	Q9NYK5	Q9NYK5	accepted	unique_reviewed_human_target
