From	To
ENSG00000105426	G8JL96
ENSG00000105426	K7EJI5
ENSG00000105618	Q8WWY3
ENSG00000105618	A0ACI8PSJ8
ENSG00000105618	A0ACI8Q9R8
ENSG00000105618	A0ACI8QL81
ENSG00000105618	A0ACI8QU71
ENSG00000105618	A0ACI8THA9
ENSG00000105618	A0ACI8THB1
ENSG00000105618	A0ACI8THB5
ENSG00000105618	A0ACI8UM09
ENSG00000105618	E7EN72
ENSG00000105618	E7ESX0
ENSG00000105618	E7EU94
ENSG00000105618	E7EVX8
ENSG00000105639	P52333
ENSG00000105639	A0A8V8TKK0
ENSG00000105668	O00322
ENSG00000105829	O15155
ENSG00000105829	A0A3B3IU16
ENSG00000105829	C9JTT8
ENSG00000105829	F6V1J2
ENSG00000105829	H7C1N3
ENSG00000105894	P21246
ENSG00000105894	A0A8V8TNI1
ENSG00000105894	C9JR52
ENSG00000105971	P51636
ENSG00000105971	A0ACI8S053
ENSG00000105971	E9PCT3
ENSG00000106066	Q9H3G5
ENSG00000106066	A0ACI8RTW6
ENSG00000106066	A0ACI8S3I9
ENSG00000106066	A0ACI8TS61
ENSG00000106066	A0ACI8TSC3
ENSG00000106066	A0ACI8TSF0
ENSG00000106066	A0ACI8TSG4
ENSG00000106066	A0ACI8TSU8
ENSG00000106066	A0ACI8V1K5
ENSG00000106066	A0ACI8V1L4
ENSG00000106066	A0ACI8V1L6
ENSG00000106066	A0ACI8V232
ENSG00000106066	A0ACI8V4S2
ENSG00000106066	A0ACI8V4T7
ENSG00000106066	A0ACI8V534
ENSG00000106066	C9J6L4
ENSG00000106066	C9JI22
ENSG00000106066	C9JLV0
ENSG00000106066	C9JVI2
ENSG00000106066	C9JZ94
ENSG00000106066	H7C0X5
ENSG00000106066	H7C218
ENSG00000106077	Q8NFV4
ENSG00000106077	A0ACI8R348
ENSG00000106077	A0ACI8RH77
ENSG00000106077	A0ACI8RP95
ENSG00000106077	A0ACI8RTK6
ENSG00000106077	A0ACI8S118
ENSG00000106077	A0ACI8S4V7
ENSG00000106077	A0ACI8SFJ7
ENSG00000106077	A0ACI8TQD2
ENSG00000106077	A0ACI8TQH5
ENSG00000106077	C9J7Q4
ENSG00000106077	H0YC52
ENSG00000106077	H7BZ58
ENSG00000106077	H7C396
ENSG00000106258	P20815
ENSG00000106258	A0ACI8Q207
ENSG00000106258	A0ACI8Q272
ENSG00000106258	A0ACI8Q6W8
ENSG00000106258	A0ACI8QI59
ENSG00000106258	A0ACI8QSV3
ENSG00000106258	A0ACI8R215
ENSG00000106258	A0ACI8RDF8
ENSG00000106258	A0ACI8RK23
ENSG00000106258	A0ACI8S8F4
ENSG00000106258	F6RCE4
ENSG00000106609	Q9NWD8
ENSG00000106609	A0ACI8RT17
ENSG00000106609	A0ACI8TC68
ENSG00000106609	A0ACI8TCD4
ENSG00000106609	A0ACI8V816
ENSG00000106609	C9J3C8
ENSG00000106609	C9JKP5
ENSG00000106609	F8WE75
ENSG00000106609	U3KQ21
ENSG00000106692	O75072
ENSG00000106692	A0A2R8Y4L5
ENSG00000106692	A0A2R8Y6X6
ENSG00000106692	A0A2R8Y768
ENSG00000106692	A0A2R8Y7E3
ENSG00000106692	A0A2R8YDW9
ENSG00000106692	A0A6Q8PEY6
ENSG00000106692	A0A6Q8PF14
ENSG00000106692	A0A6Q8PG65
ENSG00000106692	A0A6Q8PG93
ENSG00000106692	A0A6Q8PGS8
ENSG00000106692	A0A6Q8PGV4
ENSG00000106692	A0A6Q8PHN1
ENSG00000106692	A0ACI8R2G4
ENSG00000106692	A0ACI8SF75
ENSG00000106692	A0ACI8T3S1
ENSG00000106692	H7C3W5
ENSG00000106692	I7HPB4
ENSG00000106692	R4GMU0
ENSG00000106823	O94769
ENSG00000106823	A0ACI8PHQ0
ENSG00000106823	A0ACI8PRZ9
ENSG00000106823	A0ACI8VKU9
ENSG00000106823	Q5T9F3
ENSG00000106823	Q5T9F4
ENSG00000107165	P17643
ENSG00000107165	C9JZ52
ENSG00000107165	E7EQI3
ENSG00000107281	Q9NQX5
ENSG00000107281	A0A087WYK7
ENSG00000107281	A0ACI8PQ55
ENSG00000107281	A0ACI8Q195
ENSG00000107281	A0ACI8Q6X8
ENSG00000107281	A0ACI8QEP2
ENSG00000107281	A0ACI8QT57
ENSG00000107281	A0ACI8REF0
ENSG00000107281	A0ACI8RI15
ENSG00000107281	A0ACI8RSK1
ENSG00000107281	A0ACI8RWY5
ENSG00000107281	A0ACI8UPI8
ENSG00000107281	A0ACI8UPJ7
ENSG00000107281	Q5SPY9
ENSG00000107882	Q9UMX1
ENSG00000107882	A0ACI8QGD2
ENSG00000107882	A0ACI8R0K6
ENSG00000107882	A0ACI8R6B5
ENSG00000107882	A0ACI8SAC3
ENSG00000107882	A0ACI8TJ15
ENSG00000107882	A0ACI8TJ67
ENSG00000107882	A0ACI8TJ93
ENSG00000108039	Q9NQW7
ENSG00000108039	A0ACI8QDH1
ENSG00000108039	A0ACI8QFF1
ENSG00000108039	A0ACI8QXP3
ENSG00000108039	A0ACI8S4T7
ENSG00000108039	A0ACI8S9E9
ENSG00000108039	A0ACI8TFF8
ENSG00000108039	A0ACI8TFM6
ENSG00000108039	A0ACI8TFQ3
ENSG00000108039	A0ACI8TFQ7
ENSG00000108039	A0ACI8U680
ENSG00000108039	A0ACI8U687
ENSG00000108039	A0ACI8U6C0
ENSG00000108039	A0ACI8U6J0
ENSG00000108039	A0ACI8U8C3
ENSG00000108039	A0ACI8U8V0
ENSG00000108039	A0ACI8U9A6
ENSG00000108039	A0ACI8U9E9
ENSG00000108039	Q5T6H2
ENSG00000108039	Q5T6H3
ENSG00000108039	Q5T6H7
ENSG00000108091	Q16204
ENSG00000108091	A0ACI8QF22
ENSG00000108091	A0ACI8TXC0
ENSG00000108091	A0ACI8TXS2
ENSG00000108091	A0ACI8TY04
ENSG00000108298	P84098
ENSG00000108298	A0A7I2V2L0
ENSG00000108298	A0A7I2V4U6
ENSG00000108298	A0A7I2V512
ENSG00000108298	A0A7I2V638
ENSG00000108298	A0A7I2YQG2
ENSG00000108298	A0ACI8Q2P6
ENSG00000108298	A0ACI8QA93
ENSG00000108298	A0ACI8SKW4
ENSG00000108298	A0ACI8SKW6
ENSG00000108298	A0ACI8SKX9
ENSG00000108298	A0ACI8SKY4
ENSG00000108298	A0ACI8SL01
ENSG00000108298	A0ACI8SL03
ENSG00000108298	A0ACI8SL30
ENSG00000108298	A0ACI8SL48
ENSG00000108298	A0ACI8SL49
ENSG00000108298	A0ACI8SL57
ENSG00000108298	J3KTE4
ENSG00000108298	J3QR09
ENSG00000108479	P51570
ENSG00000108479	A0ACI8PW40
ENSG00000108479	A0ACI8QDP4
ENSG00000108479	A0ACI8QQJ3
ENSG00000108479	A0ACI8QRA5
ENSG00000108479	A0ACI8QYF6
ENSG00000108479	A0ACI8RQN1
ENSG00000108479	A0ACI8TXM3
ENSG00000108479	A0ACI8TXP4
ENSG00000108479	A0ACI8UWS4
ENSG00000108479	A0ACI8UWU9
ENSG00000108479	K7EII7
ENSG00000108479	K7ERJ9
ENSG00000108479	K7ERN9
ENSG00000108604	Q92925
ENSG00000108604	A0A8V8TLC9
ENSG00000108604	A0A8V8TLF4
ENSG00000108604	A0A8V8TLV3
ENSG00000108604	A0A8V8TN45
ENSG00000108604	A0ACI8PMH0
ENSG00000108604	A0ACI8QYL5
ENSG00000108604	A0ACI8TU04
ENSG00000108604	A0ACI8TU77
ENSG00000108604	A0ACI8TUK0
ENSG00000108604	A0ACI8TUM3
ENSG00000108604	A0ACI8TV24
ENSG00000108604	A0ACI8UNH9
ENSG00000108604	J3KMX2
ENSG00000108604	J3KT18
ENSG00000108604	J3QQL7
ENSG00000108604	J3QS33
ENSG00000108604	J3QWB6
ENSG00000108963	Q9BZG8
ENSG00000108963	A0A0A0MTR4
ENSG00000108963	I3L1H5
ENSG00000108963	I3L3X9
ENSG00000108963	K7EQQ6
ENSG00000108963	U3KQN3
ENSG00000108963	V9GYC0
ENSG00000108963	V9GYS2
ENSG00000109016	Q6IAN0
ENSG00000109016	A0A0C4DGQ8
ENSG00000109016	A0ACI8RZL9
ENSG00000109016	A0ACI8SVH8
ENSG00000109016	J3KRS1
ENSG00000109016	J3QKT1
ENSG00000109016	J3QLJ8
ENSG00000109016	J3QLK1
ENSG00000109113	P0DI83
ENSG00000109113	Q9BZG1
ENSG00000109113	A0A0D9SG59
ENSG00000109113	A0A1B0GTQ2
ENSG00000109113	A0A1B0GVI6
ENSG00000109113	A0A1B0GWB1
ENSG00000109113	A0A1C7CYW6
ENSG00000109113	A0ACI8S028
ENSG00000109113	A0ACI8SAB3
ENSG00000109113	A0ACI8T7Z8
ENSG00000109113	A0ACI8T909
ENSG00000109113	A0ACI8T920
ENSG00000109113	A0ACI8V0T7
ENSG00000109113	A0ACI8V625
ENSG00000109113	A0ACI8V630
ENSG00000109113	A0ACI8V642
ENSG00000109113	A0ACI8V647
ENSG00000109113	C9JBG0
ENSG00000109113	C9JY26
ENSG00000109113	E7ES60
ENSG00000109113	H7C0Y7
ENSG00000109113	J3QLC6
ENSG00000109113	K7EIF2
ENSG00000109113	K7EJW7
ENSG00000109113	V9GY61
ENSG00000109205	A1E959
ENSG00000109205	A0ACI8QJJ1
ENSG00000109205	D6RA81
ENSG00000109205	H0Y8T7
ENSG00000109205	H0YA46
ENSG00000109670	Q969H0
ENSG00000109670	A0A2R8YEM7
ENSG00000109670	A0A994J3P3
ENSG00000109670	A0A994J3V4
ENSG00000109670	A0A994J497
ENSG00000109670	A0A994J6F2
ENSG00000109670	A0A994J6T8
ENSG00000109670	S4R3N3
ENSG00000109670	S4R3U4
ENSG00000109771	Q9P2M1
ENSG00000109771	A0ACI8RIW9
ENSG00000109771	D6RGF6
ENSG00000109771	G5E9Z9
ENSG00000109794	A5PLN7
ENSG00000109794	A0A0A0MRZ3
ENSG00000109794	D6RAL4
ENSG00000109794	D6RC92
ENSG00000109794	D6RGX1
ENSG00000109794	H0Y8Y9
ENSG00000109794	H0Y909
ENSG00000109794	H0Y965
ENSG00000110047	Q9H4M9
ENSG00000110047	A0A024R571
ENSG00000110047	C9IZH1
ENSG00000110047	C9J2Z4
ENSG00000110047	C9JC03
ENSG00000110047	C9JDQ8
ENSG00000110047	C9JIJ3
ENSG00000110400	Q15223
ENSG00000110400	A0A8V8TKI1
ENSG00000110651	P60033
ENSG00000110651	A0ACI8R001
ENSG00000110651	A0ACI8R012
ENSG00000110651	A0ACI8R0F1
ENSG00000110651	A0ACI8RG37
ENSG00000110651	A0ACI8RJK5
ENSG00000110651	A0ACI8SBM2
ENSG00000110651	A0ACI8SEU5
ENSG00000110651	A0ACI8TWA0
ENSG00000110651	A0ACI8UT37
ENSG00000110651	A0ACI8UTC4
ENSG00000110651	A6NMH8
ENSG00000110651	E9PIF1
ENSG00000110651	E9PJK1
ENSG00000110651	E9PPF5
ENSG00000110651	E9PQV4
ENSG00000110651	E9PRJ8
ENSG00000110651	H0YDJ9
ENSG00000110651	H0YDL9
ENSG00000110651	H0YEE2
ENSG00000110697	O00562
ENSG00000110697	A0ACI8RVD3
ENSG00000110697	A0ACI8SCI5
ENSG00000110697	A0ACI8TQL8
ENSG00000110697	A0ACI8UN51
ENSG00000110697	E9PMS0
ENSG00000110697	E9PMZ6
ENSG00000110697	E9PNU6
ENSG00000110697	E9PSD1
ENSG00000110801	O00233
ENSG00000110801	A0ACI8PC10
ENSG00000110801	A0ACI8PSN7
ENSG00000110801	A0ACI8PZX8
ENSG00000110801	A0ACI8QVT7
ENSG00000110801	A0ACI8RDM1
ENSG00000110801	A0ACI8RIT4
ENSG00000110801	A0ACI8T4S1
ENSG00000110801	A0ACI8T4T5
ENSG00000110801	A0ACI8T4Y0
ENSG00000110801	A0ACI8T4Y1
ENSG00000110801	A0ACI8T4Y2
ENSG00000110801	A0ACI8T4Y3
ENSG00000110801	A0ACI8T510
ENSG00000110801	A0ACI8VQZ6
ENSG00000110801	A0ACI8VR13
ENSG00000110801	F5GX23
ENSG00000110801	F5H169
ENSG00000110801	F5H5V4
ENSG00000110801	F5H7X1
ENSG00000110801	J3KN29
ENSG00000110881	P78348
ENSG00000110881	A0ACI8QJN2
ENSG00000110881	A0ACI8RB69
ENSG00000110881	A0ACI8SDY7
ENSG00000110881	A0ACI8VA37
ENSG00000110881	F8VSK4
ENSG00000110881	H0YHD6
ENSG00000110881	H7C1W9
ENSG00000110958	Q15185
ENSG00000110958	A0A087WYT3
ENSG00000110958	A0ACI8QL25
ENSG00000110958	A0ACI8S5U1
ENSG00000110958	A0ACI8U1J7
ENSG00000110958	A0ACI8U2M0
ENSG00000110958	A0ACI8U356
ENSG00000110958	A0ACI8V1C7
ENSG00000110958	F6RM87
ENSG00000110987	Q4VC05
ENSG00000110987	A0ACI8SWY8
ENSG00000110987	A0ACI8SX00
ENSG00000111012	O15528
ENSG00000111012	A0AAA9YHN9
ENSG00000111012	A0AAA9YHZ6
ENSG00000111012	A0ABB0MVF9
ENSG00000111012	A0ABB0MVH2
ENSG00000111186	Q9H1J7
ENSG00000111186	A0ACI8VIL3
ENSG00000111186	F5GYM2
ENSG00000111186	F5H034
ENSG00000111186	F5H364
ENSG00000111186	F5H7Q6
ENSG00000111224	Q9NR21
ENSG00000111224	A0ACI8U3E2
ENSG00000111224	F5H8L8
ENSG00000111224	F8WFA3
ENSG00000111224	G3V0I3
ENSG00000111321	P36941
ENSG00000111321	A0ACI8QKH4
ENSG00000111321	A0ACI8RF63
ENSG00000111321	A0ACI8RLU8
ENSG00000111321	A0ACI8S607
ENSG00000111321	A0ACI8UYD3
ENSG00000111321	A0ACI8UYD4
ENSG00000111321	A0ACI8UYE5
ENSG00000111321	A0ACI8UYF3
ENSG00000111321	A0ACI8UYJ1
ENSG00000111321	A0ACI8UYT2
ENSG00000111321	A0ACI8V1H2
ENSG00000111321	A0ACI8V1H5
ENSG00000111321	F5H1S5
ENSG00000111321	F5H2E7
ENSG00000111321	F5H627
ENSG00000111321	F5H6F8
ENSG00000111605	Q16630
ENSG00000111605	A0A3B3ISW1
ENSG00000111605	A0ACI8Q748
ENSG00000111605	A0ACI8Q749
ENSG00000111605	A0ACI8QBU1
ENSG00000111605	A0ACI8QYW5
ENSG00000111605	A0ACI8R7T7
ENSG00000111605	A0ACI8SAP6
ENSG00000111605	A0ACI8TD40
ENSG00000111605	A0ACI8TDA0
ENSG00000111605	A0ACI8TDU4
ENSG00000111605	A0ACI8TE45
ENSG00000111605	A0ACI8TEE5
ENSG00000111605	A0ACI8TEF6
ENSG00000111605	A0ACI8TEM3
ENSG00000111605	A0ACI8TER2
ENSG00000111605	A0ACI8TEU7
ENSG00000111605	A0ACI8U6K8
ENSG00000111605	F8VNP8
ENSG00000111605	F8W084
ENSG00000111605	F8WJN3
ENSG00000111641	P46087
ENSG00000111641	A0ACI8PVZ2
ENSG00000111641	A0ACI8TU98
ENSG00000111641	A0ACI8TUP0
ENSG00000111641	A0ACI8TUW0
ENSG00000111641	A0ACI8TUY5
ENSG00000111641	A0ACI8TW89
ENSG00000111641	A0ACI8TWA3
ENSG00000111641	A0ACI8V763
ENSG00000111641	A0ACI8V796
ENSG00000111641	A0ACI8V7A5
ENSG00000111641	F5GWB7
ENSG00000111641	F5GYR3
ENSG00000111641	F5H359
ENSG00000111641	F5H5X6
ENSG00000111641	F5H709
ENSG00000111641	F5H8G6
ENSG00000111843	Q9P0S9
ENSG00000111843	A0ACI8PEN4
ENSG00000111843	A0ACI8STT4
ENSG00000112175	P22003
ENSG00000112210	Q9ULC3
ENSG00000112210	A0ACI8VAB2
ENSG00000112210	A0ACI8VAD2
ENSG00000112539	Q5T5N4
ENSG00000113387	P53999
ENSG00000113387	A0ACI8RL41
ENSG00000113387	A0ACI8RXL6
ENSG00000113387	A0ACI8T3P8
ENSG00000113387	A0ACI8T3R9
ENSG00000113387	A0ACI8T3S3
ENSG00000113387	A0ACI8T3S4
ENSG00000113387	A0ACI8T3S9
ENSG00000113387	D6R970
ENSG00000113387	D6RC37
ENSG00000113532	Q92187
ENSG00000113532	A0ACI8QHR8
ENSG00000113532	A0ACI8S3L2
ENSG00000113532	A0ACI8V1E4
ENSG00000113532	E5RFK3
ENSG00000113558	P63208
ENSG00000113558	A0ACI8Q048
ENSG00000113558	A0ACI8Q4S6
ENSG00000113558	A0ACI8TRY7
ENSG00000113558	A0ACI8TS07
ENSG00000113558	A0ACI8TS58
ENSG00000113558	A0ACI8TSB5
ENSG00000113558	A0ACI8VHE3
ENSG00000113558	E5RGM3
ENSG00000113558	E5RGM4
ENSG00000113558	E5RHM3
ENSG00000113558	E5RJR5
ENSG00000113558	E5RK33
ENSG00000113558	E7ERH2
ENSG00000113558	F8W8N3
ENSG00000113758	Q16643
ENSG00000113758	A0ACI8PKK3
ENSG00000113758	A0ACI8QB40
ENSG00000113758	A0ACI8QCA7
ENSG00000113758	A0ACI8QJ44
ENSG00000113758	A0ACI8REQ0
ENSG00000113758	A0ACI8UPG3
ENSG00000113758	A0ACI8UPH0
ENSG00000113758	A0ACI8UPL2
ENSG00000113758	A0ACI8UPL3
ENSG00000113758	D6R9Q9
ENSG00000113758	D6R9W4
ENSG00000113758	D6RCR4
ENSG00000113758	D6RFI1
ENSG00000114346	Q9H8V3
ENSG00000114346	A0ACI8RKG6
ENSG00000114346	A0ACI8S1K6
ENSG00000114346	A0ACI8T373
ENSG00000114346	A0ACI8T392
ENSG00000114346	A0ACI8T3B6
ENSG00000114346	A0ACI8T3C9
ENSG00000114346	A0ACI8T3H2
ENSG00000114346	C9J0L6
ENSG00000114346	C9J1C4
ENSG00000114346	C9JB41
ENSG00000114346	C9JDB4
ENSG00000114346	C9JDV9
ENSG00000114346	C9JTI2
ENSG00000114346	H7C103
ENSG00000114346	H7C3G1
ENSG00000114416	P51114
ENSG00000114416	A0A8V8TM97
ENSG00000114416	A0A8V8TMQ1
ENSG00000114416	A0A8V8TNP6
ENSG00000114416	A0ACI8SW54
ENSG00000114416	A0ACI8SWH0
ENSG00000114416	A0ACI8SWH1
ENSG00000114416	A0ACI8SWH6
ENSG00000114416	A0ACI8SWI2
ENSG00000114416	A0ACI8SWI4
ENSG00000114416	A0ACI8SWI8
ENSG00000114416	A0ACI8SWJ5
ENSG00000114416	A0ACI8SWK0
ENSG00000114416	A0ACI8VDN5
ENSG00000114416	A0ACI8VDP3
ENSG00000114416	A0ACI8VDS9
ENSG00000114416	C9IZ22
ENSG00000114416	C9J5B4
ENSG00000114416	C9JAJ4
ENSG00000114416	C9JY20
ENSG00000114416	C9JYQ6
ENSG00000114416	C9JZE0
ENSG00000114416	E7EU85
ENSG00000114416	E9PFF5
ENSG00000114416	F6U8N9
ENSG00000114416	H7C4S4
ENSG00000114646	O95196
ENSG00000114646	A0A087WUT8
ENSG00000115159	P43304
ENSG00000115159	A0ACI8QGT9
ENSG00000115159	A0ACI8S6C7
ENSG00000115159	E7EM56
ENSG00000115159	E9PDK4
ENSG00000115159	F5GYK7
ENSG00000115170	Q04771
ENSG00000115170	A0A1B0GXA9
ENSG00000115170	A0A804HHZ2
ENSG00000115170	A0A804HJQ0
ENSG00000115170	A0ACI8PHA5
ENSG00000115170	A0ACI8TPS1
ENSG00000115170	A0ACI8UCI3
ENSG00000115170	C9JHJ7
ENSG00000115170	C9JW28
ENSG00000115226	Q9H6D8
ENSG00000115226	A0ACI8TQW4
ENSG00000115263	P01275
ENSG00000115289	Q9BSM1
ENSG00000115289	A0ACI8PUS4
ENSG00000115289	A0ACI8SM04
ENSG00000115289	A0ACI8SM22
ENSG00000115289	A0ACI8SM31
ENSG00000115289	A0ACI8SM40
ENSG00000115289	A0ACI8SM66
ENSG00000115289	A0ACI8UI67
ENSG00000115392	Q9NW38
ENSG00000115392	A0A087X0C0
ENSG00000115392	A0A8Q3SIE7
ENSG00000115392	A0A8Q3SIH1
ENSG00000115392	A0A8Q3SIH3
ENSG00000115392	A0A8Q3SIK5
ENSG00000115392	A0A8Q3SIK6
ENSG00000115392	A0A8Q3SIK9
ENSG00000115392	A0A8Q3SIL3
ENSG00000115392	A0A8Q3SIM1
ENSG00000115392	A0A8Q3SIM8
ENSG00000115392	A0A8Q3SIP2
ENSG00000115392	A0A8Q3SIP3
ENSG00000115392	A0A8Q3SIQ5
ENSG00000115392	A0A8Q3SIQ9
ENSG00000115392	A0A8Q3SIR8
ENSG00000115392	A0A8Q3SIR9
ENSG00000115392	A0A8Q3SIS2
ENSG00000115392	A0A8Q3SIS7
ENSG00000115392	A0A8Q3SIV1
ENSG00000115392	A0A8Q3SIV2
ENSG00000115392	A0A8Q3SIX5
ENSG00000115392	A0A8Q3SJE4
ENSG00000115392	A0A8Q3WL63
ENSG00000115392	A0A8Q3WL68
ENSG00000115392	A0A8Q3WL81
ENSG00000115392	A0A8Q3WL86
ENSG00000115392	A0A8Q3WL92
ENSG00000115392	A0A8Q3WL94
ENSG00000115392	A0A8Q3WL96
ENSG00000115392	A0A8Q3WLA1
ENSG00000115392	A0A8Q3WLA2
ENSG00000115392	A0A8Q3WLA4
ENSG00000115392	A0A8Q3WLA5
ENSG00000115392	A0A8Q3WLA7
ENSG00000115392	A0A8Q3WLB5
ENSG00000115392	A0A8Q3WLB8
ENSG00000115392	A0A8Q3WLC1
ENSG00000115392	A0A8Q3WLC2
ENSG00000115392	A0A8Q3WLD6
ENSG00000115392	A0A8Q3WLE2
ENSG00000115392	A0A8Q3WLF1
ENSG00000115392	A0A8Q3WLF5
ENSG00000115392	A0A8Q3WLH7
ENSG00000115392	A0A8Q3WLU8
ENSG00000115392	A0A8Q3WLW1
ENSG00000115392	A0A8Q3WM82
ENSG00000115392	A0A8Q3WM87
ENSG00000115392	A0A8Q3WM99
ENSG00000115392	A0A8Q3WMB2
ENSG00000115392	A0A8Q3WMB7
ENSG00000115392	A0A8Q3WMD3
ENSG00000115392	A0A8Q3WMD8
ENSG00000115392	A0A8Q3WMF1
ENSG00000115392	A0A8Q3WMF8
ENSG00000115392	A0A8Q3WMH1
ENSG00000115392	A0ACI8RS11
ENSG00000115392	A0ACI8SH53
ENSG00000115392	A0ACI8STX1
ENSG00000115392	A0ACI8STX8
ENSG00000115392	B5MC31
ENSG00000115392	B5MCZ6
ENSG00000115392	C9J512
ENSG00000115392	C9JZA9
ENSG00000115392	H7C1M0
ENSG00000115694	O00506
ENSG00000115694	A0ACI8QY87
ENSG00000115694	A0ACI8RKI6
ENSG00000115694	A0ACI8SG88
ENSG00000115694	A0ACI8TLV3
ENSG00000115694	C9J232
ENSG00000115694	C9J6L2
ENSG00000115694	C9J8E8
ENSG00000115694	C9JCC0
ENSG00000115694	C9JDH9
ENSG00000115694	C9JFA1
ENSG00000115694	C9JIH8
ENSG00000115694	C9JJV0
ENSG00000115694	C9JN58
ENSG00000115694	C9K0M6
ENSG00000115694	E7EM58
ENSG00000115694	H7C279
ENSG00000115808	O43815
ENSG00000115808	A0ACI8PRZ4
ENSG00000115808	A0ACI8QGD6
ENSG00000115808	A0ACI8TFF0
ENSG00000115808	A0ACI8UM91
ENSG00000115808	A0ACI8UME7
ENSG00000115808	A0ACI8UMX0
ENSG00000115808	A0ACI8UN52
ENSG00000116005	Q9UHG3
ENSG00000116005	A0ACI8RZS5
ENSG00000116005	A0ACI8T6B5
ENSG00000116005	A0ACI8V0E9
ENSG00000116005	A0ACI8V0F8
ENSG00000116005	C9JGT6
ENSG00000116005	C9JM55
ENSG00000116005	C9K055
ENSG00000116005	F8W8W4
ENSG00000116062	P52701
ENSG00000116062	A0A494C0M1
ENSG00000116062	A0A8V8TPJ4
ENSG00000116062	A0A8V8TPR2
ENSG00000116062	A0A8V8TQJ0
ENSG00000116062	A0A8V8TQW9
ENSG00000116062	A0ACI8QWG9
ENSG00000116062	A0ACI8RLM0
ENSG00000116062	A0ACI8S2F0
ENSG00000116062	A0ACI8TXW4
ENSG00000116062	A0ACI8TY01
ENSG00000116062	A0ACI8TY03
ENSG00000116062	A0ACI8TYH3
ENSG00000116062	F8W7G9
ENSG00000116062	F8WAX8
ENSG00000116141	Q9P0L2
ENSG00000116141	A0A087X0I6
ENSG00000116141	A0A0A0MSF1
ENSG00000116141	A0A7I2V4P8
ENSG00000116141	A0A7I2V550
ENSG00000116141	A0A7I2V624
ENSG00000116141	A0A7I2YQC1
ENSG00000116141	A0ACI8P8T8
ENSG00000116141	A0ACI8PBP6
ENSG00000116141	A0ACI8PC34
ENSG00000116141	A0ACI8R2Q6
ENSG00000116141	A0ACI8SS30
ENSG00000116141	A0ACI8SS39
ENSG00000116141	A0ACI8SS47
ENSG00000116141	A0ACI8UHD5
ENSG00000116141	A0ACI8UHS6
ENSG00000116141	A0ACI8UI71
ENSG00000116141	A0ACI8UI79
ENSG00000116141	A0ACI8UI81
ENSG00000116141	A0ACI8UIL5
ENSG00000116329	P41143
ENSG00000116525	Q9BVG3
ENSG00000116691	Q5JXC2
ENSG00000116691	A0ACI8PB12
ENSG00000116691	A0ACI8T2M0
ENSG00000116691	A0ACI8VML0
ENSG00000116809	Q13105
ENSG00000116809	A0ACI8QIP0
ENSG00000116809	A0ACI8QV97
ENSG00000116809	A0ACI8R8A0
ENSG00000116809	A0ACI8RKU0
ENSG00000116809	A0ACI8S0M6
ENSG00000116809	A0ACI8S1U5
ENSG00000116809	A0ACI8SF12
ENSG00000116809	A0ACI8USA0
ENSG00000116809	A0ACI8USB0
ENSG00000116809	A0ACI8USB5
ENSG00000116809	A0ACI8USD5
ENSG00000116809	H0Y6X2
ENSG00000116809	H7C1K8
ENSG00000116830	Q9UNY4
ENSG00000116830	A0ACI8TLX6
ENSG00000116830	A0ACI8TMB4
ENSG00000116830	A0ACI8TMC1
ENSG00000116830	A0ACI8TME3
ENSG00000116830	A0ACI8TMF6
ENSG00000116830	A0ACI8TMI4
ENSG00000116830	A0ACI8TML7
ENSG00000116830	X6RI15
ENSG00000116983	Q9UM19
ENSG00000116983	A0A087X1C8
ENSG00000116983	A0ACI8PQB1
ENSG00000116983	A0ACI8R1F3
ENSG00000117010	Q5T5D7
ENSG00000117010	A0ACI8QRQ3
ENSG00000117010	A0ACI8T467
ENSG00000117010	A0ACI8T471
ENSG00000117010	A0ACI8UDR3
ENSG00000117010	Q5T5D8
ENSG00000117010	Q5T5D9
ENSG00000117266	Q07002
ENSG00000117266	A0A0A0MSJ6
ENSG00000117266	A0ACI8S1Y6
ENSG00000117266	A0ACI8S8N9
ENSG00000117266	A0ACI8SFD3
ENSG00000117266	A0ACI8SH42
ENSG00000117266	A0ACI8TDS2
ENSG00000117266	A0ACI8TE27
ENSG00000117266	A0ACI8U9Q5
ENSG00000117266	A0ACI8U9U1
ENSG00000117266	D6R9B0
ENSG00000117281	O95971
ENSG00000117281	A0ACI8R409
ENSG00000117281	A0ACI8RPV6
ENSG00000117281	A0ACI8UV32
ENSG00000117308	Q14376
ENSG00000117308	A0ACI8P8T3
ENSG00000117308	A0ACI8R9H1
ENSG00000117308	Q5QPP1
ENSG00000117308	Q5QPP3
ENSG00000117308	Q5QPP4
ENSG00000117308	Q5QPP9
ENSG00000117385	Q32P28
ENSG00000117385	A0ACI8R4S0
ENSG00000117385	A0ACI8RQB9
ENSG00000117385	A0ACI8RUF8
ENSG00000117385	A0ACI8S5F5
ENSG00000117385	A0ACI8SGX0
ENSG00000117385	A0ACI8TFB0
ENSG00000117385	A0ACI8TFC1
ENSG00000117385	A0ACI8TFD7
ENSG00000117385	A0ACI8TFL6
ENSG00000117385	A0ACI8VEV5
ENSG00000117385	E2QRI1
ENSG00000117385	H7C2W6
ENSG00000117475	Q9H2G9
ENSG00000117475	A0ACI8QQV8
ENSG00000117475	A0ACI8RX12
ENSG00000117475	Q5T532
ENSG00000117475	Q5T534
